antecedent,consequent,antecedent_len,support,confidence,lift,leverage,conviction
血瘀质_>=35 + 高尿酸_是,高血脂阳性,2,0.13309352517985612,1.0,1.2930232558139536,0.030161482324931432,inf
阴虚质_>=35 + 高尿酸_是,高血脂阳性,2,0.13309352517985612,1.0,1.2930232558139536,0.030161482324931432,inf
ADL总分_20-29 + TG_>1.7 + 性别_男,高血脂阳性,3,0.13309352517985612,1.0,1.2930232558139536,0.030161482324931432,inf
HDL-C_1.04-1.55 + TG_>1.7 + 痰湿质_<=58,高血脂阳性,3,0.13309352517985612,1.0,1.2930232558139536,0.030161482324931432,inf
HDL-C_1.04-1.55 + TG_>1.7 + 血瘀质_<20,高血脂阳性,3,0.13309352517985612,1.0,1.2930232558139536,0.030161482324931432,inf
HDL-C_1.04-1.55 + 吸烟史_有 + 高尿酸_是,高血脂阳性,3,0.13309352517985612,1.0,1.2930232558139536,0.030161482324931432,inf
LDL-C_<=3.1 + TG_>1.7 + 平和质_<20,高血脂阳性,3,0.13309352517985612,1.0,1.2930232558139536,0.030161482324931432,inf
LDL-C_<=3.1 + TG_>1.7 + 气虚质_>=35,高血脂阳性,3,0.13309352517985612,1.0,1.2930232558139536,0.030161482324931432,inf
TC_<=6.2 + TG_>1.7 + 痰湿质_<=58,高血脂阳性,3,0.13309352517985612,1.0,1.2930232558139536,0.030161482324931432,inf
TC_<=6.2 + TG_>1.7 + 血瘀质_<20,高血脂阳性,3,0.13309352517985612,1.0,1.2930232558139536,0.030161482324931432,inf
TC_<=6.2 + TG_>1.7 + 阴虚质_<20,高血脂阳性,3,0.13309352517985612,1.0,1.2930232558139536,0.030161482324931432,inf
TC_>6.2 + TG_<=1.7 + 吸烟史_有,高血脂阳性,3,0.13309352517985612,1.0,1.2930232558139536,0.030161482324931432,inf
TG_>1.7 + 吸烟史_无 + 性别_女,高血脂阳性,3,0.13309352517985612,1.0,1.2930232558139536,0.030161482324931432,inf
TG_>1.7 + 吸烟史_无 + 阴虚质_<20,高血脂阳性,3,0.13309352517985612,1.0,1.2930232558139536,0.030161482324931432,inf
HDL-C_1.04-1.55 + LDL-C_<=3.1 + TG_>1.7 + 性别_女,高血脂阳性,4,0.13309352517985612,1.0,1.2930232558139536,0.030161482324931432,inf
IADL总分_20-29 + LDL-C_<=3.1 + TC_<=6.2 + TG_>1.7,高血脂阳性,4,0.13309352517985612,1.0,1.2930232558139536,0.030161482324931432,inf
IADL总分_20-29 + LDL-C_<=3.1 + TG_>1.7 + 吸烟史_无,高血脂阳性,4,0.13309352517985612,1.0,1.2930232558139536,0.030161482324931432,inf
LDL-C_>3.1 + TG_>1.7,高血脂阳性,2,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
TC_>6.2 + 平和质_>=35,高血脂阳性,2,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
TC_>6.2 + 阴虚质_20-34,高血脂阳性,2,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
TG_>1.7 + 阴虚质_>=35,高血脂阳性,2,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
湿热质_20-34 + 高尿酸_是,高血脂阳性,2,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
阳虚质_20-34 + 高尿酸_是,高血脂阳性,2,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
HDL-C_1.04-1.55 + TG_>1.7 + 气虚质_<20,高血脂阳性,3,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
HDL-C_1.04-1.55 + TG_>1.7 + 湿热质_<20,高血脂阳性,3,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
HDL-C_1.04-1.55 + 血瘀质_<20 + 高尿酸_是,高血脂阳性,3,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
HDL-C_1.04-1.55 + 阳虚质_<20 + 高尿酸_是,高血脂阳性,3,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
IADL总分_20-29 + TG_>1.7 + 性别_女,高血脂阳性,3,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
LDL-C_<=3.1 + TC_>6.2 + 气虚质_>=35,高血脂阳性,3,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
LDL-C_<=3.1 + TC_>6.2 + 血瘀质_20-34,高血脂阳性,3,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
LDL-C_<=3.1 + TC_>6.2 + 阳虚质_<20,高血脂阳性,3,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
LDL-C_<=3.1 + TG_>1.7 + 气虚质_<20,高血脂阳性,3,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
LDL-C_<=3.1 + TG_>1.7 + 湿热质_>=35,高血脂阳性,3,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
TC_>6.2 + TG_<=1.7 + 吸烟史_无,高血脂阳性,3,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
TG_>1.7 + 吸烟史_无 + 气郁质_>=35,高血脂阳性,3,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
TG_>1.7 + 吸烟史_有 + 性别_女,高血脂阳性,3,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
TG_>1.7 + 痰湿质_<=58 + 高尿酸_是,高血脂阳性,3,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
TG_>1.7 + 阴虚质_<20 + 高尿酸_是,高血脂阳性,3,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
HDL-C_1.04-1.55 + LDL-C_<=3.1 + TC_>6.2 + TG_<=1.7,高血脂阳性,4,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
LDL-C_<=3.1 + TC_<=6.2 + TG_>1.7 + 性别_女,高血脂阳性,4,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
TC_>6.2 + 气虚质_20-34,高血脂阳性,2,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
TC_>6.2 + 阳虚质_20-34,高血脂阳性,2,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
痰湿质_>=62 + 高尿酸_是,高血脂阳性,2,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
HDL-C_1.04-1.55 + TC_>6.2 + 平和质_<20,高血脂阳性,3,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
HDL-C_1.04-1.55 + TC_>6.2 + 气虚质_>=35,高血脂阳性,3,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
HDL-C_1.04-1.55 + TC_>6.2 + 阳虚质_<20,高血脂阳性,3,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
HDL-C_1.04-1.55 + TG_>1.7 + 平和质_20-34,高血脂阳性,3,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
HDL-C_1.04-1.55 + 气郁质_>=35 + 高尿酸_是,高血脂阳性,3,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
HDL-C_1.04-1.55 + 痰湿质_<=58 + 高尿酸_是,高血脂阳性,3,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
HDL-C_1.04-1.55 + 阴虚质_<20 + 高尿酸_是,高血脂阳性,3,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
IADL总分_20-29 + TG_>1.7 + 高尿酸_是,高血脂阳性,3,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
LDL-C_<=3.1 + TC_>6.2 + TG_>1.7,高血脂阳性,3,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
LDL-C_<=3.1 + TG_>1.7 + 气郁质_<20,高血脂阳性,3,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
LDL-C_<=3.1 + 特禀质_<20 + 高尿酸_是,高血脂阳性,3,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
TC_<=6.2 + TG_>1.7 + 高尿酸_否,高血脂阳性,3,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
TC_>6.2 + TG_<=1.7 + 高尿酸_否,高血脂阳性,3,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
TC_>6.2 + 性别_男 + 高尿酸_是,高血脂阳性,3,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
吸烟史_无 + 性别_男 + 高尿酸_是,高血脂阳性,3,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
LDL-C_<=3.1 + TC_<=6.2 + TG_>1.7 + 性别_男,高血脂阳性,4,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
LDL-C_<=3.1 + TC_<=6.2 + TG_>1.7 + 阳虚质_<20,高血脂阳性,4,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
LDL-C_<=3.1 + TG_>1.7 + 吸烟史_无 + 高尿酸_是,高血脂阳性,4,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
IADL总分_>=30 + TC_>6.2,高血脂阳性,2,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
IADL总分_>=30 + 高尿酸_是,高血脂阳性,2,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
TG_>1.7 + 年龄组_50-59,高血脂阳性,2,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
TG_>1.7 + 年龄组_70-79,高血脂阳性,2,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
TG_>1.7 + 阳虚质_>=35,高血脂阳性,2,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
湿热质_>=35 + 高尿酸_是,高血脂阳性,2,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
特禀质_20-34 + 高尿酸_是,高血脂阳性,2,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
痰湿质_59-61 + 高尿酸_是,高血脂阳性,2,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
ADL总分_20-29 + IADL总分_20-29 + TG_>1.7,高血脂阳性,3,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
ADL总分_20-29 + TG_>1.7 + 吸烟史_有,高血脂阳性,3,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
ADL总分_20-29 + TG_>1.7 + 特禀质_<20,高血脂阳性,3,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
ADL总分_20-29 + TG_>1.7 + 阳虚质_<20,高血脂阳性,3,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
ADL总分_20-29 + 吸烟史_无 + 高尿酸_是,高血脂阳性,3,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
HDL-C_1.04-1.55 + TC_>6.2 + 气郁质_>=35,高血脂阳性,3,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
HDL-C_1.04-1.55 + TC_>6.2 + 湿热质_<20,高血脂阳性,3,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
HDL-C_1.04-1.55 + TG_>1.7 + 特禀质_<20,高血脂阳性,3,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
IADL总分_20-29 + TC_>6.2 + TG_<=1.7,高血脂阳性,3,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
LDL-C_<=3.1 + TC_>6.2 + 特禀质_<20,高血脂阳性,3,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
LDL-C_<=3.1 + TG_>1.7 + 血瘀质_20-34,高血脂阳性,3,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
TC_<=6.2 + TG_>1.7 + 平和质_<20,高血脂阳性,3,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
TC_<=6.2 + TG_>1.7 + 气郁质_>=35,高血脂阳性,3,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
TC_<=6.2 + TG_>1.7 + 湿热质_<20,高血脂阳性,3,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
TC_>6.2 + TG_<=1.7 + 性别_女,高血脂阳性,3,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
TC_>6.2 + 吸烟史_有 + 高尿酸_是,高血脂阳性,3,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
TG_>1.7 + 性别_女 + 气郁质_>=35,高血脂阳性,3,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
TG_>1.7 + 血瘀质_<20 + 高尿酸_是,高血脂阳性,3,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
ADL总分_20-29 + HDL-C_1.04-1.55 + TC_<=6.2 + TG_>1.7,高血脂阳性,4,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
HDL-C_1.04-1.55 + IADL总分_20-29 + LDL-C_<=3.1 + TG_>1.7,高血脂阳性,4,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
HDL-C_1.04-1.55 + TC_<=6.2 + TG_>1.7 + 吸烟史_无,高血脂阳性,4,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
LDL-C_<=3.1 + TG_>1.7 + 性别_女 + 高尿酸_是,高血脂阳性,4,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
ADL总分_<20 + TC_>6.2,高血脂阳性,2,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
IADL总分_<20 + TC_>6.2,高血脂阳性,2,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
LDL-C_>3.1 + TC_>6.2,高血脂阳性,2,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
TG_>1.7 + 年龄组_40-49,高血脂阳性,2,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
ADL总分_20-29 + TC_>6.2 + 吸烟史_有,高血脂阳性,3,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
HDL-C_1.04-1.55 + TC_>6.2 + 特禀质_<20,高血脂阳性,3,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
HDL-C_1.04-1.55 + TC_>6.2 + 血瘀质_<20,高血脂阳性,3,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
HDL-C_1.04-1.55 + TG_>1.7 + 平和质_<20,高血脂阳性,3,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
HDL-C_1.04-1.55 + TG_>1.7 + 血瘀质_>=35,高血脂阳性,3,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
HDL-C_1.04-1.55 + 湿热质_<20 + 高尿酸_是,高血脂阳性,3,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
IADL总分_20-29 + TG_>1.7 + 阴虚质_<20,高血脂阳性,3,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
LDL-C_<=3.1 + TG_>1.7 + 气虚质_20-34,高血脂阳性,3,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
LDL-C_<=3.1 + TG_>1.7 + 特禀质_>=35,高血脂阳性,3,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
LDL-C_<=3.1 + TG_>1.7 + 阳虚质_20-34,高血脂阳性,3,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
TC_<=6.2 + TG_>1.7 + 平和质_20-34,高血脂阳性,3,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
TC_<=6.2 + TG_>1.7 + 气郁质_<20,高血脂阳性,3,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
TC_<=6.2 + TG_>1.7 + 湿热质_>=35,高血脂阳性,3,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
TC_<=6.2 + 吸烟史_无 + 高尿酸_是,高血脂阳性,3,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
TG_>1.7 + 吸烟史_无 + 阳虚质_<20,高血脂阳性,3,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
TG_>1.7 + 性别_女 + 阴虚质_<20,高血脂阳性,3,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
TG_>1.7 + 气郁质_>=35 + 高尿酸_是,高血脂阳性,3,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
TG_>1.7 + 阳虚质_<20 + 阴虚质_<20,高血脂阳性,3,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
吸烟史_有 + 性别_女 + 高尿酸_是,高血脂阳性,3,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
ADL总分_20-29 + LDL-C_<=3.1 + TG_>1.7 + 吸烟史_无,高血脂阳性,4,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
ADL总分_20-29 + TC_<=6.2 + TG_>1.7 + 吸烟史_无,高血脂阳性,4,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
HDL-C_1.04-1.55 + LDL-C_<=3.1 + TG_>1.7 + 阴虚质_<20,高血脂阳性,4,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
HDL-C_1.04-1.55 + LDL-C_<=3.1 + 吸烟史_无 + 高尿酸_是,高血脂阳性,4,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
TC_<=6.2 + TG_>1.7 + 吸烟史_无 + 高尿酸_是,高血脂阳性,4,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
IADL总分_<20 + 高尿酸_是,高血脂阳性,2,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
TC_>6.2 + 特禀质_20-34,高血脂阳性,2,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
TC_>6.2 + 血瘀质_>=35,高血脂阳性,2,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
血瘀质_20-34 + 高尿酸_是,高血脂阳性,2,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
阴虚质_20-34 + 高尿酸_是,高血脂阳性,2,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
ADL总分_20-29 + TC_<=6.2 + 高尿酸_是,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
ADL总分_20-29 + TG_>1.7 + 阴虚质_<20,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
ADL总分_20-29 + 性别_女 + 高尿酸_是,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
HDL-C_1.04-1.55 + TG_>1.7 + 阳虚质_20-34,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
HDL-C_1.04-1.55 + 特禀质_<20 + 高尿酸_是,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
LDL-C_<=3.1 + TC_>6.2 + 平和质_<20,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
LDL-C_<=3.1 + TC_>6.2 + 特禀质_>=35,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
LDL-C_<=3.1 + TC_>6.2 + 血瘀质_<20,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
LDL-C_<=3.1 + TG_>1.7 + 特禀质_20-34,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
LDL-C_<=3.1 + 平和质_<20 + 高尿酸_是,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
LDL-C_<=3.1 + 气虚质_>=35 + 高尿酸_是,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
LDL-C_<=3.1 + 气郁质_<20 + 高尿酸_是,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
LDL-C_<=3.1 + 特禀质_>=35 + 高尿酸_是,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
TC_<=6.2 + TG_>1.7 + 血瘀质_>=35,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
TC_<=6.2 + 性别_女 + 高尿酸_是,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
TC_>6.2 + 吸烟史_无 + 性别_男,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
TC_>6.2 + 吸烟史_无 + 阴虚质_<20,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
TC_>6.2 + 吸烟史_无 + 高尿酸_否,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
TC_>6.2 + 性别_女 + 高尿酸_否,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
TG_>1.7 + 吸烟史_有 + 湿热质_<20,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
TG_>1.7 + 吸烟史_有 + 阳虚质_<20,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
ADL总分_20-29 + HDL-C_1.04-1.55 + LDL-C_<=3.1 + TG_>1.7,高血脂阳性,4,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
ADL总分_20-29 + TC_<=6.2 + TG_>1.7 + 高尿酸_是,高血脂阳性,4,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
HDL-C_1.04-1.55 + LDL-C_<=3.1 + 性别_女 + 高尿酸_是,高血脂阳性,4,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
HDL-C_1.04-1.55 + TC_<=6.2 + TG_>1.7 + 性别_女,高血脂阳性,4,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
TC_<=6.2 + TG_>1.7 + 性别_女 + 高尿酸_是,高血脂阳性,4,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
ADL总分_>=30 + 高尿酸_是,高血脂阳性,2,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
TC_>6.2 + 湿热质_20-34,高血脂阳性,2,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
TC_>6.2 + 阴虚质_>=35,高血脂阳性,2,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
ADL总分_20-29 + TC_>6.2 + 性别_男,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
ADL总分_20-29 + TC_>6.2 + 高尿酸_是,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
ADL总分_20-29 + TG_>1.7 + 气郁质_>=35,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
ADL总分_20-29 + TG_>1.7 + 痰湿质_<=58,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
ADL总分_20-29 + 性别_男 + 高尿酸_是,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
HDL-C_1.04-1.55 + TC_>6.2 + 特禀质_>=35,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
IADL总分_20-29 + TG_>1.7 + 高尿酸_否,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
LDL-C_<=3.1 + TC_>6.2 + 痰湿质_<=58,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
LDL-C_<=3.1 + TG_>1.7 + 平和质_>=35,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
LDL-C_<=3.1 + TG_>1.7 + 痰湿质_59-61,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
LDL-C_<=3.1 + TG_>1.7 + 痰湿质_>=62,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
LDL-C_<=3.1 + TG_>1.7 + 血瘀质_>=35,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
TC_>6.2 + TG_<=1.7 + 湿热质_<20,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
TC_>6.2 + TG_<=1.7 + 特禀质_<20,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
TC_>6.2 + TG_<=1.7 + 阳虚质_<20,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
TC_>6.2 + 吸烟史_有 + 性别_女,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
TC_>6.2 + 吸烟史_有 + 性别_男,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
TC_>6.2 + 吸烟史_有 + 湿热质_<20,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
TG_>1.7 + 吸烟史_无 + 高尿酸_否,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
TG_>1.7 + 吸烟史_有 + 性别_男,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
TG_>1.7 + 性别_女 + 气虚质_<20,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
TG_>1.7 + 性别_女 + 痰湿质_<=58,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
ADL总分_20-29 + LDL-C_<=3.1 + TC_>6.2 + TG_<=1.7,高血脂阳性,4,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
HDL-C_1.04-1.55 + LDL-C_<=3.1 + TC_>6.2 + 性别_女,高血脂阳性,4,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
HDL-C_1.04-1.55 + LDL-C_<=3.1 + TC_>6.2 + 高尿酸_是,高血脂阳性,4,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
HDL-C_1.04-1.55 + LDL-C_<=3.1 + TG_>1.7 + 性别_男,高血脂阳性,4,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
LDL-C_<=3.1 + TC_<=6.2 + TG_>1.7 + 吸烟史_有,高血脂阳性,4,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
LDL-C_<=3.1 + TG_>1.7 + 吸烟史_无 + 阴虚质_<20,高血脂阳性,4,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
阳虚质_>=35 + 高尿酸_是,高血脂阳性,2,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
ADL总分_20-29 + TG_>1.7 + 血瘀质_<20,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
HDL-C_1.04-1.55 + TC_>6.2 + TG_>1.7,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
HDL-C_1.04-1.55 + TC_>6.2 + 痰湿质_<=58,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
HDL-C_1.04-1.55 + TG_>1.7 + 气虚质_>=35,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
HDL-C_1.04-1.55 + TG_>1.7 + 特禀质_20-34,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
HDL-C_1.04-1.55 + 气虚质_<20 + 高尿酸_是,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
