antecedent,consequent,antecedent_len,support,confidence,lift,leverage,conviction
特禀质_20-34 + 阴虚质_20-34,高血脂阳性,2,0.08992805755395683,0.8620689655172413,1.1146752205292703,0.009251591532529371,1.642985611510791
ADL总分_20-29 + 吸烟史_无 + 平和质_>=35,高血脂阳性,3,0.08992805755395683,0.8620689655172413,1.1146752205292703,0.009251591532529371,1.642985611510791
吸烟史_无 + 性别_女 + 气虚质_<20,高血脂阳性,3,0.08992805755395683,0.8620689655172413,1.1146752205292703,0.009251591532529371,1.642985611510791
湿热质_>=35 + 特禀质_<20,高血脂阳性,2,0.11151079136690648,0.8611111111111112,1.11343669250646,0.01136069561616894,1.6316546762589936
ADL总分_>=30 + 性别_女,高血脂阳性,2,0.08633093525179857,0.8571428571428572,1.1083056478405318,0.008436416334558258,1.5863309352517996
气郁质_>=35 + 湿热质_>=35,高血脂阳性,2,0.08633093525179857,0.8571428571428572,1.1083056478405318,0.008436416334558258,1.5863309352517996
湿热质_>=35 + 血瘀质_20-34,高血脂阳性,2,0.08633093525179857,0.8571428571428572,1.1083056478405318,0.008436416334558258,1.5863309352517996
吸烟史_无 + 性别_男 + 气郁质_>=35,高血脂阳性,3,0.08633093525179857,0.8571428571428572,1.1083056478405318,0.008436416334558258,1.5863309352517996
性别_男 + 特禀质_20-34,高血脂阳性,2,0.1079136690647482,0.8571428571428571,1.1083056478405315,0.010545520418197826,1.5863309352517982
性别_女 + 痰湿质_<=58,高血脂阳性,2,0.1474820143884892,0.8541666666666666,1.1044573643410853,0.013948553387505808,1.553956834532374
气虚质_>=35 + 阳虚质_<20,高血脂阳性,2,0.12589928057553956,0.8536585365853658,1.1038003403289847,0.011839449303866253,1.5485611510791368
ADL总分_>=30 + 吸烟史_无,高血脂阳性,2,0.10431654676258993,0.8529411764705882,1.102872777017784,0.0097303452202267,1.5410071942446042
平和质_>=35 + 湿热质_<20,高血脂阳性,2,0.10431654676258993,0.8529411764705882,1.102872777017784,0.0097303452202267,1.5410071942446042
ADL总分_20-29 + 气郁质_>=35,高血脂阳性,2,0.16546762589928057,0.8518518518518517,1.101464254952627,0.015242482273174263,1.529676258992805
ADL总分_>=30 + 气郁质_>=35,高血脂阳性,2,0.08273381294964029,0.8518518518518517,1.101464254952627,0.007621241136587131,1.529676258992805
IADL总分_>=30 + 气虚质_>=35,高血脂阳性,2,0.08273381294964029,0.8518518518518517,1.101464254952627,0.007621241136587131,1.529676258992805
特禀质_>=35 + 血瘀质_20-34,高血脂阳性,2,0.08273381294964029,0.8518518518518517,1.101464254952627,0.007621241136587131,1.529676258992805
IADL总分_20-29 + 痰湿质_59-61,高血脂阳性,2,0.1223021582733813,0.8500000000000001,1.0990697674418606,0.011024274105895154,1.5107913669064759
气郁质_>=35 + 阴虚质_<20,高血脂阳性,2,0.1223021582733813,0.8500000000000001,1.0990697674418606,0.011024274105895154,1.5107913669064759
